date,moving_time,activity_id,name,distance,elevation gain,type,trainer,average_speed,average_watts,suffer_score,average_heartrate,average_cadence,kilojoules,gear_id,average_temp,start_longitude,start_latitude,device_watts
2019-09-30,0 days 00:30:06.000000000,2753212441,30 min 8 sec Just Ride,9.05,0.0,Ride,True,18.040891195418755,130.1,12,132.9,87.5,234.9,b5499491,,,,True
2019-09-29,0 days 02:07:20.000000000,2750607614,Power Profile + 45 min,28.23,1309.0551181102362,Ride,False,13.300823192555475,114.4,121,145.9,76.3,874.3,b4933861,33,-105.0,39.75,True
2019-09-28,0 days 01:32:01.000000000,2747344757,Clark General Store to Steamboat Lake. FALL! ,15.38,1338.5826771653542,Ride,False,10.028185397279884,96.0,62,137.5,66.5,530.3,b4933861,21,-106.92,40.71,True
2019-09-26,0 days 00:55:18.000000000,2741444593,Sweety Spot Intervals,17.5,0.0,Ride,True,18.987115246957767,152.7,73,153.7,92.2,506.5,b5499491,,,,True
2019-09-25,0 days 00:35:01.000000000,2740237845,35 min 1 sec Just Ride,10.77,0.0,Ride,True,18.45472440944882,136.9,25,142.6,89.4,287.6,b4933861,,,,True
2019-09-24,0 days 00:19:59.000000000,2736087305,20 min FTP Test Ride with Matt Wilpers,7.36,0.0,Ride,True,22.09869362920544,217.4,54,171.7,90.9,260.6,b5499491,,,,True
2019-09-24,0 days 00:09:56.000000000,2736041800,10 min FTP Warm Up Ride with Matt Wilpers,2.65,0.0,Ride,True,16.007516105941303,106.7,3,120.9,90.1,63.6,b5499491,,,,True
2019-09-22,0 days 01:26:10.000000000,2732261984,Train to Golden N Ride Back. BEAUTIFUL. ,17.2,465.8792650918635,Ride,False,11.978793843951326,65.0,27,125.3,59.4,335.9,b4933861,24,-105.2,39.73,True
2019-09-21,0 days 00:58:37.000000000,2728914493,New Bike Day for Abby,11.64,255.90551181102362,Ride,False,11.916159627773801,76.4,33,138.6,61.9,268.6,b4933861,25,-105.0,39.74,True
2019-09-18,0 days 00:23:37.000000000,2719449132,23 min 50 sec Just Ride,7.08,0.0,Ride,True,17.987204724409448,132.2,10,109.8,82.7,187.3,b5499491,,,,True
2019-09-17,0 days 00:29:57.000000000,2716589690,30 min Olympic National Park Scenic Ride,9.3,0.0,Ride,True,18.631442376521118,148.8,34,146.8,84.3,267.4,b5499491,,,,True
2019-09-07,0 days 02:37:25.000000000,2689202275,Radial Head Fracture,25.33,2463.9107611548557,Ride,False,9.652380100214748,98.0,106,140.5,,925.4,b4933861,11,-113.46,47.15,False
2019-09-06,0 days 03:11:58.000000000,2685627602,TCH Gravel 2019: Seeley to Holland Lake Lodge,37.04,2706.6929133858266,Ride,False,11.576145311381532,123.2,115,137.7,74.7,1418.9,b4933861,10,-113.46,47.15,True
2019-09-05,0 days 04:10:31.000000000,2683158460,TCH Gravel Camp 2019: Morrell Mountain Lookout,39.46,4199.475065616798,Ride,False,9.45105583392985,131.7,217,143.1,66.9,1979.3,b4933861,25,-113.46,47.15,True
2019-09-04,0 days 00:42:40.000000000,2680466538,TCH Gravel Camp 2019: Seeley to Ovando Limp Home,10.72,285.4330708661417,Ride,False,15.08142448103078,90.7,19,132.8,74.4,232.3,b4933861,30,-113.37,47.17,True
2019-09-04,0 days 03:35:13.000000000,2680478736,TCH Gravel Camp 2019: Seeley to Ovando Abonded,41.96,2723.097112860892,Ride,False,11.699176807444525,118.2,185,144.3,78.6,1526.4,b4933861,26,-113.46,47.15,True
2019-09-03,0 days 01:56:26.000000000,2677726731,TCH Gravel Camp 2019: Arrival Day + Extra Climb ,27.27,1479.6587926509185,Ride,False,14.05467072297781,126.8,115,147.2,75.1,885.7,b4933861,32,-113.46,47.15,True
2019-09-03,0 days 00:13:13.000000000,2676479058,Thru-Axle Hunting,2.97,16.404199475065617,Ride,False,13.497673586256264,94.6,,,68.6,75.0,b4933861,19,-113.99,46.87,True
2019-09-02,0 days 00:46:45.000000000,2674769566,Missoula Openers,10.22,567.5853018372703,Ride,False,13.121868289191124,136.4,37,141.0,76.3,382.7,b4933861,30,-113.99,46.87,True
2019-09-02,0 days 00:04:58.000000000,2674311017,Afternoon Ride ,0.86,13.123359580052492,Ride,False,10.412938439513244,63.1,,,57.3,18.8,b4933861,29,-114.01,46.87,True
2019-09-01,0 days 01:09:43.000000000,2671988531,Afternoon Ride ,19.2,301.83727034120733,Ride,False,16.52424838940587,128.0,87,152.5,77.1,535.6,b4933861,35,-105.0,39.75,True
2019-08-29,0 days 00:19:57.000000000,2661955502,20 min Classic Rock Ride with Alex Toussaint,6.17,0.0,Ride,True,18.55538654259127,145.5,10,136.1,80.6,174.2,b5499491,,,,True
2019-08-28,0 days 02:01:48.000000000,2660653370,OMFCC Wednesday Ride. Thanks so much OMFCC! ,30.28,1102.3622047244094,Ride,False,14.915891195418755,124.1,129,148.1,72.9,907.2,b4933861,26,-105.0,39.75,True
2019-08-27,0 days 01:19:07.000000000,2657631080,Two A Days: US 36 Highway and Back,17.56,797.2440944881889,Ride,False,13.316481746599857,124.5,43,136.5,74.6,591.2,b4933861,24,-105.0,39.75,True
2019-08-27,0 days 00:58:38.000000000,2655965061,Intervals,16.08,285.4330708661417,Ride,False,16.45266642806013,152.2,55,145.8,80.3,535.3,b4933861,14,-105.0,39.75,True
2019-08-26,0 days 00:36:33.000000000,2654579141,Testing out the new additions,9.05,180.44619422572177,Ride,False,14.859967788117395,137.3,21,138.1,76.4,301.1,b4933861,22,-105.0,39.75,True
2019-08-25,0 days 00:45:08.000000000,2650902049,Morning Ride ,13.15,305.11811023622045,Ride,False,17.474946313528992,115.6,39,144.6,77.6,312.9,b4933861,31,-105.22,39.76,True
2019-08-25,0 days 00:58:38.000000000,2650705130,Morning Ride,15.36,816.9291338582676,Ride,False,15.71671438797423,146.2,,,80.3,514.4,b4933861,24,-104.99,39.75,True
2019-08-23,0 days 01:17:17.000000000,2645356734,TGIF,18.91,692.257217847769,Ride,False,14.681012884753041,129.6,75,146.8,74.8,600.7,b4933861,26,-105.0,39.75,True
2019-08-22,0 days 00:43:22.000000000,2642824999,Afternoon Ride,11.72,246.06299212598424,Ride,False,16.217788117394417,124.8,56,151.9,80.9,324.7,b4933861,25,-105.0,39.75,True
2019-08-22,0 days 00:44:17.000000000,2641339758,Morning Ride,11.74,229.65879265091863,Ride,False,15.904617036506801,126.1,37,143.8,82.3,335.2,b4933861,13,-105.0,39.75,True
2019-08-21,0 days 01:03:10.000000000,2638389769,Early Bird + Joe,17.17,277.2309711286089,Ride,False,16.311739441660702,55.4,83,152.5,79.5,210.1,b4933861,,-105.0,39.75,True
2019-08-20,0 days 00:46:40.000000000,2636949260,Corrupt elevation,12.18,2240.813648293963,Ride,False,15.66526485325698,104.7,28,140.1,80.0,293.2,b4933861,29,-105.0,39.75,True
2019-08-20,0 days 00:44:59.000000000,2635430762,45 min Power Zone Endurance Ride with Matt Wilpers,13.78,0.0,Ride,True,18.380905511811026,139.3,36,140.4,88.4,376.0,b5499491,,,,True
2019-08-04,0 days 00:09:29.000000000,2591449340,Afternoon Ride,2.36,52.49343832020997,Ride,False,14.960629921259843,48.3,4,132.7,74.0,27.5,b4933861,24,-105.03,39.76,True
2019-08-04,0 days 02:08:21.000000000,2591422251,Sunday Exploring,31.45,1801.1811023622047,Ride,False,14.703382247673588,122.1,157,151.6,81.3,940.5,b4933861,28,-105.0,39.76,True
2019-08-03,0 days 02:05:36.000000000,2588128189,Mini Airport Loop,31.09,666.010498687664,Ride,False,14.851020042949177,107.9,190,156.8,78.2,813.4,b4933861,35,-105.0,39.75,True
2019-07-24,0 days 00:19:57.000000000,2559261662,20 min HIIT Ride with Olivia Amato,6.79,0.0,Ride,True,20.42099141016464,180.9,35,159.8,77.6,216.5,b5499491,,,,True
2019-07-23,0 days 00:44:58.000000000,2556405222,45 min Power Zone Endurance Ride with Denis Morton,14.62,0.0,Ride,True,19.50832140300644,159.2,73,157.6,86.8,429.5,b5499491,,,,True
2019-07-07,0 days 00:25:39.000000000,2513517577,25 min 42 sec Just Ride,8.3,0.0,Ride,True,19.41437007874016,164.0,20,142.6,80.1,252.3,b4933861,,,,True
2019-07-06,0 days 00:10:37.000000000,2510050681,Afternoon Ride,2.11,59.38320209973753,Ride,False,11.951950608446671,96.0,4,130.7,,61.2,b4933861,,-104.98,39.77,False
2019-07-06,0 days 00:12:47.000000000,2510032110,Afternoon Ride,2.47,11.48293963254593,Ride,False,11.602988546886186,70.3,,,68.6,54.0,b4933861,,-105.0,39.76,True
2019-07-06,0 days 01:15:02.000000000,2509878486,75 min 3 sec Just Ride,24.03,0.0,Ride,True,19.215282748747317,164.8,81,148.7,87.3,742.0,b5499491,,,,True
2019-07-03,0 days 00:35:45.000000000,2502296802,35 min 50 sec Just Ride,11.26,0.0,Ride,True,18.897637795275593,161.1,45,151.7,78.0,345.6,b5499491,,,,True
2019-07-01,0 days 00:59:37.000000000,2496628451,60 min Power Zone Ride with Matt Wilpers,20.08,0.0,Ride,True,20.20848246241947,174.5,133,166.9,91.7,624.2,b5499491,,,,True
2019-06-30,0 days 00:00:01.000000000,2587802928,Evening Ride,0.0,0.0,Ride,True,0.0,0.0,,105.0,,,b4933861,25,,,False
2019-06-30,0 days 00:46:41.000000000,2493963382,That was sketchy,11.22,423.2283464566929,Ride,False,14.414817465998569,132.1,46,147.8,73.0,369.9,b4933861,22,-105.0,39.76,True
2019-06-25,0 days 00:29:58.000000000,2480901881,30 min Pop Ride with Cody Rigsby,10.34,0.0,Ride,True,20.702845382963496,187.6,51,157.8,78.8,337.3,b4933861,,,,True
2019-06-18,0 days 00:44:47.000000000,2461900610,45 min Pro Cyclist Ride with Christian Vande Velde,15.44,0.0,Ride,True,20.68718682891911,187.5,93,164.5,82.0,503.8,b5499491,,,,True
2019-06-16,0 days 03:04:16.000000000,2455981637,Red Rocks and Back. Slow & steady gets it done. ,41.94,2687.007874015748,Ride,False,13.656496062992128,121.4,223,151.2,80.7,1342.7,b4933861,23,-105.0,39.76,True
2019-06-15,0 days 01:22:28.000000000,2453161780,Afternoon Ride,21.23,515.0918635170603,Ride,False,15.446045096635649,122.2,78,146.8,73.9,604.4,b4933861,20,-105.0,39.76,True
2019-06-12,0 days 00:44:56.000000000,2445660373,45 min Power Zone Ride with Matt Wilpers,15.11,0.0,Ride,True,20.177165354330707,174.9,74,158.8,83.5,471.5,b5499491,,,,True
2019-06-10,0 days 00:29:57.000000000,2440414508,30 min Power Zone Ride with Matt Wilpers,10.12,0.0,Ride,True,20.27335361488905,178.1,61,163.9,86.3,320.1,b5499491,,,,True
2019-05-12,0 days 01:58:36.000000000,2419247412,Sunday Stroll,30.15,1394.3569553805773,Ride,False,15.253668575518969,128.5,163,154.1,79.2,914.5,b4933861,21,-105.0,39.76,True
2019-05-12,0 days 02:46:29.000000000,2362821006,Lookout N Back,37.28,2834.6456692913384,Ride,False,13.43503937007874,136.6,299,160.7,81.0,1364.8,b4933861,21,-105.01,39.76,True
2019-05-02,0 days 01:15:43.000000000,2337585112,Afternoon Ride,18.82,413.3858267716535,Ride,False,14.915891195418755,116.3,57,142.1,71.7,528.5,b4933861,12,-105.0,39.75,True
2019-05-01,0 days 00:32:27.000000000,2335170708,32 min 28 sec Just Ride,10.1,0.0,Ride,True,18.673944166070154,164.2,48,155.8,66.1,319.7,b5499491,,,,True
2019-04-28,0 days 02:06:04.000000000,2326793002,Cherry Creek Bike Path ,32.79,1541.994750656168,Ride,False,15.607104509663566,126.9,143,150.2,79.8,959.8,b4933861,24,-105.0,39.76,True
2019-04-25,0 days 01:28:24.000000000,2319331250,Bike Therapy,24.74,666.010498687664,Ride,False,16.78820687186829,144.4,108,151.7,79.0,766.0,b4933861,15,-105.0,39.76,True
2019-04-24,0 days 00:55:11.000000000,2316835122,Frustrating Day at Work = Intervals ,16.07,324.8031496062992,Ride,False,17.47047244094488,154.6,79,154.9,75.4,511.9,b4933861,18,-105.0,39.75,True
2019-04-20,0 days 02:31:36.000000000,2305722506,Gold Hill ,24.34,3300.524934383202,Ride,False,9.632247673586257,137.7,190,151.9,66.7,1252.8,b4933861,22,-105.27,40.02,True
2019-04-19,0 days 00:52:01.000000000,2301841758,Morning Ride,14.78,341.20734908136484,Ride,False,17.05216535433071,164.1,79,156.5,79.8,512.1,b4933861,2,-105.0,39.76,True
2019-04-17,0 days 01:04:38.000000000,2298112059,after work chill,17.66,374.01574803149606,Ride,False,16.39674302075877,144.1,77,150.6,79.0,558.9,b4933861,15,-105.0,39.76,True
2019-04-16,0 days 01:08:00.000000000,2295590184,bit of tempo + new friends!,19.59,331.36482939632543,Ride,False,17.289280601288475,163.2,118,160.6,79.5,665.9,b4933861,14,-105.0,39.76,True
2019-04-14,0 days 02:11:20.000000000,2290446530,Golden N Back,31.3,2057.086614173228,Ride,False,14.29849677881174,141.6,157,149.5,82.5,1115.8,b4933861,17,-105.0,39.76,True
2019-04-13,0 days 00:59:44.000000000,2287881664,Getting Eleanor Dialed In For Summer,11.64,521.6535433070866,Ride,False,11.69246599856836,101.9,42,140.8,73.6,365.2,b4933861,9,-105.0,39.76,True
2019-04-05,0 days 00:30:00.000000000,2266764579,30 min Power Zone Ride with Matt Wilpers,9.87,0.0,Ride,True,19.740962777380098,166.1,28,147.2,82.3,298.9,b5499491,,,,True
2019-04-03,0 days 01:00:19.000000000,2262186314,Recovery,18.22,0.0,Ride,True,18.12365783822477,133.9,67,148.9,86.4,484.7,b5499491,,,,True
2019-04-02,0 days 01:00:00.000000000,2261096766,60 min Power Zone Ride with Matt Wilpers,19.96,0.0,Ride,True,19.960182534001433,169.3,114,163.1,89.3,609.6,b5499491,,,,True
2019-04-01,0 days 00:53:18.000000000,2258547664,60 min 52 sec Just Ride,16.95,0.0,Ride,True,19.08106657122405,161.0,66,151.0,88.0,515.0,b5499491,,,,True
2019-03-31,0 days 00:19:59.000000000,2256213211,19 min 59 sec Just Ride,5.28,0.0,Ride,True,15.85316750178955,120.9,7,131.4,76.9,145.0,b5499491,,,,True
2019-03-31,0 days 00:35:14.000000000,2256177034,35 min 15 sec Just Ride,10.97,0.0,Ride,True,18.680654974946314,147.7,29,145.3,81.8,312.2,b5499491,,,,True
2019-03-31,0 days 00:44:58.000000000,2256119224,45 min Y2K Pop Ride with Cody Rigsby,15.42,0.0,Ride,True,20.575340014316392,182.8,71,157.9,83.1,493.2,b5499491,,,,True
2019-03-27,0 days 00:49:43.000000000,2245899195,Wash Park = Denver Bliss,13.12,262.4671916010499,Ride,False,15.839745884037224,137.0,58,150.7,77.4,408.6,b4933861,17,-105.0,39.76,True
2019-03-26,0 days 00:57:04.000000000,2243415395,Finally Warm Weather!,14.03,688.9763779527559,Ride,False,14.754831782390838,134.1,73,153.1,79.3,459.3,b4933861,16,-105.0,39.75,True
2019-03-25,0 days 00:19:59.000000000,2241078026,19 min 59 sec Just Ride,6.8,0.0,Ride,True,20.416517537580532,180.5,34,160.2,79.1,216.4,b5499491,,,,True
2019-03-23,0 days 01:29:59.000000000,2234924789,90 min Power Zone Endurance Ride with Matt Wilpers,29.6,0.0,Ride,True,19.736488904795994,164.5,145,156.1,85.6,888.3,b5499491,,,,True
2019-03-22,0 days 00:20:18.000000000,2232935850,20 min 20 sec Just Ride,6.15,0.0,Ride,True,18.177344309234073,140.5,23,149.6,78.0,171.1,b5499491,,,,True
2019-03-21,0 days 00:31:46.000000000,2230725711,32 min 56 sec Just Ride,9.46,0.0,Ride,True,17.868647100930566,140.2,31,147.0,75.4,267.3,b5499491,,,,True
2019-03-13,0 days 00:23:07.000000000,2211974175,23 min 9 sec Just Ride,7.82,0.0,Ride,True,20.297959914101646,178.5,35,156.9,86.8,247.6,b5499491,,,,True
2019-03-12,0 days 01:05:00.000000000,2209870910,65 min 6 sec Just Ride,18.75,0.0,Ride,True,17.30717609162491,125.0,61,146.8,77.9,487.4,b5499491,,,,True
2019-03-11,0 days 00:10:28.000000000,2207590462,10 min 52 sec Just Ride,3.15,0.0,Ride,True,18.056549749463134,133.4,16,156.8,80.6,83.8,b5499491,,,,True
2019-03-11,0 days 00:59:57.000000000,2207584658,60 min Power Zone Ride with Matt Wilpers,19.28,0.0,Ride,True,19.295812455261274,158.8,100,159.7,89.3,571.3,b5499491,,,,True
2019-03-10,0 days 00:20:10.000000000,2205237871,20 min 11 sec Just Ride,5.79,0.0,Ride,True,17.22664638511095,149.8,15,142.1,78.9,181.3,b5499491,,,,True
2019-03-10,0 days 00:08:25.000000000,2205203866,9 min 19 sec Just Ride,2.65,0.0,Ride,True,18.89092698639943,149.1,5,139.3,78.9,75.3,b5499491,,,,True
2019-03-10,0 days 01:04:42.000000000,2205176920,Afternoon Ride,14.46,656.1679790026246,Ride,False,13.410433070866143,120.7,58,144.3,75.7,468.6,b4933861,10,-105.0,39.75,True
2019-03-09,0 days 00:23:13.000000000,2202946593,25 min 15 sec Just Ride,6.64,0.0,Ride,True,17.15953829634932,129.9,15,140.4,75.1,180.9,b5499491,,,,True
2019-03-07,0 days 00:40:14.000000000,2198444273,40 min 29 sec Just Ride,12.26,0.0,Ride,True,18.28248031496063,141.4,66,158.7,83.7,341.4,b5499491,,,,True
2019-03-06,0 days 00:46:10.000000000,2196390054,46 min 19 sec Just Ride,14.6,0.0,Ride,True,18.97369362920544,154.8,94,163.4,74.8,428.8,b5499491,,,,True
2019-03-05,0 days 00:29:58.000000000,2194182478,30 min Tabata Ride with Jennifer Jacobs,9.41,0.0,Ride,True,18.841714387974232,168.5,55,162.1,72.0,303.0,b5499491,,,,True
2019-02-27,0 days 00:29:58.000000000,2180809078,30 min Tabata Ride with Robin Arzon,10.67,0.0,Ride,True,21.362741589119544,202.0,85,173.0,76.0,363.1,b5499491,,,,True
2019-02-23,0 days 00:24:57.000000000,2170568587,24 min 58 sec Just Ride,7.54,0.0,Ride,True,18.132605583392984,149.7,47,161.9,79.6,224.1,b5499491,,,,True
2019-02-23,0 days 00:33:14.000000000,2170537169,35 min 59 sec Just Ride,10.69,0.0,Ride,True,19.300286327845384,157.6,59,159.4,83.3,314.2,b5499491,,,,True
2019-02-16,0 days 00:33:31.000000000,2153908751,33 min 32 sec Just Ride,10.67,0.0,Ride,True,19.101198997852542,153.8,42,152.4,79.0,309.2,b5499491,,,,True
2019-02-14,0 days 00:45:46.000000000,2149825846,45 min 49 sec Just Ride,13.64,0.0,Ride,True,17.88206871868289,134.7,50,148.5,80.2,369.7,b5499491,,,,True
2019-02-13,0 days 00:52:18.000000000,2147767593,52 min 18 sec Just Ride,15.52,0.0,Ride,True,17.80601288475304,135.1,53,147.1,72.7,423.9,b5499491,,,,True
2019-02-11,0 days 00:31:19.000000000,2140309185,31 min 22 sec Just Ride,10.28,0.0,Ride,True,19.696224051539012,166.4,54,158.1,80.0,312.6,b5499491,,,,True
2019-02-10,0 days 00:32:58.000000000,2138032605,32 min 58 sec Just Ride,10.0,0.0,Ride,True,18.199713672154616,135.5,50,156.3,79.6,267.9,b5499491,,,,True
2019-02-10,0 days 01:29:58.000000000,2137971830,90 min Climb Ride with Jennifer Jacobs,28.45,0.0,Ride,True,18.97369362920544,165.3,187,164.6,78.3,892.2,b5499491,,,,True
2019-02-03,0 days 00:29:58.000000000,2122653445,30 min Pro Cyclist Ride with Christian Vande Velde,10.1,0.0,Ride,True,20.221904080171797,179.6,65,166.0,90.3,322.9,b5499491,,,,True
2019-01-29,0 days 00:29:59.000000000,2111160697,30 min 70s Ride with Jenn Sherman,9.81,0.0,Ride,True,19.631352899069434,162.0,50,159.7,76.1,291.4,b5499491,,,,True
2019-01-27,0 days 00:29:58.000000000,2107433643,30 min Tabata Ride with Jennifer Jacobs,9.76,0.0,Ride,True,19.54187544738726,169.3,56,162.2,75.3,304.3,b5499491,,,,True
2019-01-23,0 days 00:29:57.000000000,2098284899,30 min Hip Hop Ride with Robin Arzon,9.35,0.0,Ride,True,18.732104509663568,146.0,32,148.8,74.3,262.4,b5499491,,,,True
2019-01-20,0 days 00:30:00.000000000,2093095993,30 min Power Zone Endurance Ride with Matt Wilpers,9.52,0.0,Ride,True,19.040801717967074,150.0,36,151.2,82.3,270.0,b5499491,,,,True
2019-01-19,0 days 00:35:08.000000000,2090174598,35 min 9 sec Just Ride,10.64,0.0,Ride,True,18.17063350035791,146.7,43,151.3,68.8,309.3,b5499491,,,,True
2019-01-19,0 days 00:09:57.000000000,2090119408,10 min Banff National Park Scenic Ride,3.13,0.0,Ride,True,18.87526843235505,153.3,13,153.5,70.7,91.5,b5499491,,,,True
2019-01-19,0 days 00:59:59.000000000,2090102106,60 min Power Zone Endurance Ride with Matt Wilpers,19.44,0.0,Ride,True,19.44568718682892,161.4,8,44.1,81.1,580.9,b5499491,,,,True
2019-01-18,0 days 00:59:55.000000000,2087940398,60 min Power Zone Endurance Ride with Matt Wilpers,14.21,0.0,Ride,True,14.229151753758053,98.5,22,129.8,70.9,354.2,b5499491,,,,True
2019-01-18,0 days 00:29:58.000000000,2087063902,30 min Pop Ride with Emma Lovewell,9.64,0.0,Ride,True,19.300286327845384,158.7,40,143.6,74.6,285.4,b5499491,,,,True
2019-01-17,0 days 00:29:59.000000000,2086160650,30 min Pop Ride with Matt Wilpers,8.77,0.0,Ride,True,17.548765211166785,124.5,30,147.4,78.0,223.9,b5499491,,,,True
2019-01-17,0 days 00:59:56.000000000,2084900847,60 min Metrics Ride with Robin Arzon,18.59,0.0,Ride,True,18.61130994989263,147.1,79,153.2,77.7,529.0,b5499491,,,,True
2019-01-16,0 days 00:15:23.000000000,2083993764,15 min 27 sec Just Ride,4.27,0.0,Ride,True,16.653990694345026,121.1,15,148.6,70.3,111.7,b5499491,,,,True
2019-01-16,0 days 00:44:58.000000000,2083978088,45 min Low Impact Ride with Matt Wilpers,13.72,0.0,Ride,True,18.307086614173226,139.0,60,153.5,80.5,375.0,b5499491,,,,True
2019-01-16,0 days 00:19:59.000000000,2083921853,20 min FTP Test Ride with Matt Wilpers,7.1,0.0,Ride,True,21.31800286327845,199.1,42,166.3,87.7,238.7,b5499491,,,,True
2019-01-16,0 days 00:09:58.000000000,2083894192,10 min FTP Warm Up Ride with Matt Wilpers,2.67,0.0,Ride,True,16.07238725841088,109.2,5,133.3,86.8,65.3,b5499491,,,,True
2019-01-06,0 days 01:04:49.000000000,2060821098,Active Recovery: Wash Park makes me happy to live in Denver,14.99,357.6115485564304,Ride,False,13.875715819613458,97.7,60,146.5,73.6,380.0,b4933861,12,-105.0,39.76,True
2019-01-05,0 days 02:27:01.000000000,2058305235,"Deer Creek Canyon: climb to top and back, no loop, too cold. ",28.04,2906.824146981627,Ride,False,11.444166070150322,121.8,220,156.5,75.3,1074.0,b4933861,8,-105.09,39.55,True
2019-01-04,0 days 00:43:48.000000000,2056038985,"Corrupt Garmin File, Might be time for Wahoo: Cherry Creek Trail + Wash Park Lap",10.43,184.0551181102362,Ride,False,14.287312097351467,,,,,,b4933861,,,,False
2019-01-03,0 days 00:52:35.000000000,2053978680,Garmin not charged and had a 12 min phone call with friend and forgot to pause :(. 2019 is starting off strong lol,10.02,234.5800524934383,Ride,False,11.43298138869005,91.4,,,,288.3,b4933861,,-105.0,39.76,False
2018-11-21,0 days 00:58:59.000000000,1977938061,Ketosis Ride,13.72,377.2965879265092,Ride,False,13.958482462419472,87.7,29,135.4,69.6,310.3,b4933861,13,-105.0,39.75,True
2018-11-04,0 days 00:59:01.000000000,1946146369,Fasted: biking is the best way to get to know your city,12.34,318.24146981627297,Ride,False,12.544738725841087,83.9,33,135.0,69.5,297.1,b4933861,5,-105.0,39.75,True
2018-09-23,0 days 00:58:00.000000000,1861831132,Method 60 with Laura Bordeaux @ Union Station,34.85,0.0,Ride,True,36.0527022190408,,,,,,b1315248,,,,False
2018-09-23,0 days 01:08:07.000000000,1861836768,Afternoon Ride,0.0,0.0,Ride,True,0.0,,161,168.2,,,b1315248,,,,False
2018-09-18,0 days 00:44:19.000000000,1851124134,Evening Ride,11.27,275.59055118110234,Ride,False,15.255905511811024,95.0,23,132.7,67.4,252.6,b4933861,25,-105.0,39.75,True
2018-09-13,0 days 00:49:39.000000000,1838781298,Morning Ride,0.0,0.0,Ride,True,0.0,,128,170.1,,,b1315248,,,,False
2018-09-13,0 days 00:43:01.000000000,1838772016,Method 45 with Vandon Jones @ Union Station,26.67,0.0,Ride,True,37.202487473156765,,,,,,b4933861,,,,False
2018-09-07,0 days 00:43:00.000000000,1825158888,Method 45 with Dani Pallo @ Union Station,27.22,0.0,Ride,True,37.987652111667856,,,,,,b4933861,,,,False
2018-09-07,0 days 00:51:20.000000000,1825169631,Morning Ride,0.0,0.0,Ride,True,0.0,,171,178.4,,,b1315248,,,,False
2018-08-28,0 days 00:46:18.000000000,1802939790,Morning Ride,0.0,0.0,Ride,True,0.0,,128,171.6,,,b4933861,,,,False
2018-08-28,0 days 00:43:00.000000000,1802938366,Method 45 with Vandon Jones @ Union Station,27.83,0.0,Ride,True,38.82650322118826,,,,,,b4933861,,,,False
2018-08-22,0 days 00:51:46.000000000,1791162112,Evening Ride,14.76,314.96062992125985,Ride,False,17.105851825340014,131.6,74,156.1,74.2,408.7,b4933861,20,-105.0,39.75,True
2018-08-12,0 days 00:28:48.000000000,1767663488,Morning Ride,0.0,0.0,Ride,True,0.0,,32,149.3,,,b4933861,,,,False
2018-08-03,0 days 01:15:19.000000000,1747575191,Cherry Creek Trail in the new hood,19.92,472.4409448818897,Ride,False,15.868826055833932,106.4,34,132.8,74.4,480.9,b4933861,23,-105.0,39.76,True
2018-08-02,0 days 03:08:31.000000000,1745745245,Denver to Golden & Back,40.61,2860.8923884514434,Ride,False,12.922780959198283,107.4,152,142.9,77.0,1215.1,b4933861,30,-105.02,39.75,True
2018-07-31,0 days 01:05:40.000000000,1741337292,First ride in the new hood,15.82,702.0997375328084,Ride,False,14.455082319255547,110.8,41,138.4,72.2,436.6,b4933861,27,-105.02,39.75,True
2018-07-28,0 days 05:22:59.000000000,1734210949,Phil & Chase’s Country Adventure,86.12,4947.50656167979,Ride,False,15.998568360773085,124.9,325,148.0,82.6,2420.7,b4933861,27,-86.79,36.18,True
2018-07-27,0 days 02:03:49.000000000,1731595952,"Moving to Denver, Last Friday Ride 😩",37.2,1774.9343832020998,Ride,False,18.025232641374373,151.5,232,162.5,82.8,1125.5,b4933861,25,-86.9,35.97,True
2018-07-24,0 days 00:35:38.000000000,1725661208,Tweaks to bike fit,9.08,485.56430446194224,Ride,False,15.293933428775949,128.2,30,142.8,77.9,274.1,b4933861,24,-86.87,36.1,True
2018-07-24,0 days 01:04:04.000000000,1725609890,Post bike fit ride,14.8,1286.0892388451443,Ride,False,13.860057265569075,136.7,48,141.9,79.2,525.5,b4933861,24,-86.87,36.1,True
2018-07-22,0 days 02:20:32.000000000,1721034978,Exploring out in the country,34.61,2093.1758530183724,Ride,False,14.777201145311382,124.1,66,133.4,77.5,1046.1,b4933861,22,-86.79,36.18,True
2018-07-21,0 days 02:30:43.000000000,1718384619,Solo Recovery Ride,36.94,1853.6745406824145,Ride,False,14.707856120257695,115.7,79,135.6,75.9,1046.5,b4933861,32,-86.79,36.18,True
2018-07-20,0 days 02:25:34.000000000,1715601278,Everybody Hurts,38.9,2198.1627296587926,Ride,False,16.034359341445956,144.7,204,155.2,81.3,1264.1,b4933861,29,-86.79,36.18,True
2018-07-19,0 days 00:17:26.000000000,1714268964,Evening Ride,1.76,68.89763779527559,Ride,False,6.053149606299213,30.1,2,107.0,52.4,31.5,b4933861,27,-86.79,36.18,True
2018-07-19,0 days 02:42:08.000000000,1713153323,"Tractor Pulls, 3 x Sweetspot, and Sprints w/ Dad & Patrick",42.69,2283.4645669291335,Ride,False,15.799481030780242,134.7,170,149.0,81.7,1310.2,b4933861,19,-86.79,36.18,True
